total_size,draw,method,f1_score
161,28,XGB,0.8342998872309216
161,29,LOGIS,0.904129214438812
161,29,SVM,0.9174130824947522
161,29,KNN,0.8250391930391929
161,29,RF,0.7903260142304067
161,29,XGB,0.7845445445445446
168,0,LOGIS,0.9397961572757528
168,0,SVM,0.9275087426952072
168,0,KNN,0.8773357412151979
168,0,RF,0.8477232847704983
168,0,XGB,0.8540781327559767
168,1,LOGIS,0.8979203701118401
168,1,SVM,0.8851439433290613
168,1,KNN,0.806199644980133
168,1,RF,0.8143711511344925
168,1,XGB,0.8045960014091271
168,2,LOGIS,0.8976608527934562
168,2,SVM,0.8854959526828855
168,2,KNN,0.8649371956268508
168,2,RF,0.8349254183283221
168,2,XGB,0.8184903393219651
168,3,LOGIS,0.927490667166696
168,3,SVM,0.939498503496513
168,3,KNN,0.8587336932073774
168,3,RF,0.8725143825227928
168,3,XGB,0.8609562902983956
168,4,LOGIS,0.890490090848969
168,4,SVM,0.9270384294068504
168,4,KNN,0.8195099539836382
168,4,RF,0.8294068580424765
168,4,XGB,0.8176392785308394
168,5,LOGIS,0.927975425237235
168,5,SVM,0.9337568758146576
168,5,KNN,0.8822353161095938
168,5,RF,0.8541998427297883
168,5,XGB,0.8973255855569537
168,6,LOGIS,0.8862973898735855
168,6,SVM,0.91528557036724
168,6,KNN,0.8703449483837691
168,6,RF,0.8523575942310853
168,6,XGB,0.8165813840625933
168,7,LOGIS,0.9097162027228328
168,7,SVM,0.933869320657565
168,7,KNN,0.8190435617404199
168,7,RF,0.8609771954470743
168,7,XGB,0.8539162795151907
168,8,LOGIS,0.9283401450745284
168,8,SVM,0.9277113297258488
168,8,KNN,0.84128043731492
168,8,RF,0.8549328006133813
168,8,XGB,0.8676840025841841
168,9,LOGIS,0.909006010948081
168,9,SVM,0.9393800919941075
168,9,KNN,0.8576837214988691
168,9,RF,0.8588093670437267
168,9,XGB,0.8676084546224615
168,10,LOGIS,0.9157615517648724
168,10,SVM,0.9210783037239332
168,10,KNN,0.8270871401905886
168,10,RF,0.8546233627177366
168,10,XGB,0.8844742173538058
168,11,LOGIS,0.9080174978052736
168,11,SVM,0.9379137646425862
168,11,KNN,0.8710235136913903
168,11,RF,0.8329465906144673
168,11,XGB,0.8356707943370282
168,12,LOGIS,0.8795350067950383
168,12,SVM,0.8968639340286201
168,12,KNN,0.8188770048532359
168,12,RF,0.8235607798391651
168,12,XGB,0.8152893353615432
168,13,LOGIS,0.9335992473447104
168,13,SVM,0.9336235703454396
168,13,KNN,0.859275003748688
168,13,RF,0.8469593546079757
168,13,XGB,0.8494242797085049
168,14,LOGIS,0.8986703810613547
168,14,SVM,0.9092311858607744
168,14,KNN,0.834459755738141
168,14,RF,0.8465595612964034
168,14,XGB,0.8183693355108963
168,15,LOGIS,0.8972374889432532
168,15,SVM,0.9100167692361032
168,15,KNN,0.8413599654978965
168,15,RF,0.8773377085877085
168,15,XGB,0.8610824758787408
168,16,LOGIS,0.9218860440459
168,16,SVM,0.94008639107638
168,16,KNN,0.8770979973781975
168,16,RF,0.8583811842592428
168,16,XGB,0.8558848682190406
168,17,LOGIS,0.92168527874517
168,17,SVM,0.9336809809047968
168,17,KNN,0.8339881659285403
168,17,RF,0.8144327642343387
168,17,XGB,0.8494204535595555
168,18,LOGIS,0.9143925985736332
168,18,SVM,0.9265713659025672
168,18,KNN,0.8894551168829606
168,18,RF,0.8769006085015743
168,18,XGB,0.8434011023062583
168,19,LOGIS,0.8922677600242584
168,19,SVM,0.927936034506493
168,19,KNN,0.7636172246702104
168,19,RF,0.8209682200080145
168,19,XGB,0.8224756822125242
168,20,LOGIS,0.9157793201569612
168,20,SVM,0.9158626345274954
168,20,KNN,0.8602452479725473
168,20,RF,0.8427528012504617
168,20,XGB,0.836870455597111
168,21,LOGIS,0.9156951752688244
168,21,SVM,0.9397092804920948
168,21,KNN,0.8723020723104827
168,21,RF,0.8607618635844443
168,21,XGB,0.8668881268020663
168,22,LOGIS,0.9032518955704074
168,22,SVM,0.9271401840575922
168,22,KNN,0.859534201357051
168,22,RF,0.8487226126298779
168,22,XGB,0.861931596228635
168,23,LOGIS,0.8724410457963089
168,23,SVM,0.8790049777466351
168,23,KNN,0.8411404613184368
168,23,RF,0.8141209888385756
168,23,XGB,0.8074149480494983
168,24,LOGIS,0.8846149464570516
168,24,SVM,0.908453738834864
168,24,KNN,0.8769449531949534
168,24,RF,0.8219094261708862
168,24,XGB,0.8357024340291094
168,25,LOGIS,0.9275115776895964
168,25,SVM,0.9387995541221348
168,25,KNN,0.8290411631790942
168,25,RF,0.8715091667021996
168,25,XGB,0.8489854438858234
168,26,LOGIS,0.9270180507635136
168,26,SVM,0.9452807574059204
168,26,KNN,0.8719855611151497
168,26,RF,0.8543394790378228
168,26,XGB,0.8191019985988721
168,27,LOGIS,0.8842879751917572
168,27,SVM,0.9028750603623268
168,27,KNN,0.7724770803990404
168,27,RF,0.8215647728869808
168,27,XGB,0.7996657859561086
168,28,LOGIS,0.9165675867747616
168,28,SVM,0.9209412076507736
168,28,KNN,0.8441733252246731
168,28,RF,0.8599162971531392
168,28,XGB,0.7747535459651904
168,29,LOGIS,0.9088732610423378
168,29,SVM,0.9269465752224374
168,29,KNN,0.8652580052750475
168,29,RF,0.828502404790307
168,29,XGB,0.7769321917018187
175,0,LOGIS,0.8902064282747538
175,0,SVM,0.9296106581590452
175,0,KNN,0.8443101384062128
175,0,RF,0.847548408282768
175,0,XGB,0.8033025501510863
175,1,LOGIS,0.9183995138720276
175,1,SVM,0.930070064665218
175,1,KNN,0.852410572048816
175,1,RF,0.8307627550870722
175,1,XGB,0.8495799361928393
175,2,LOGIS,0.895926814402235
175,2,SVM,0.8901311436158634
175,2,KNN,0.8459660773107294
175,2,RF,0.8308207352419876
175,2,XGB,0.7970738066459878
175,3,LOGIS,0.9069758959168976
175,3,SVM,0.9307187595897274
175,3,KNN,0.8657953021451761
175,3,RF,0.8339746599941413
175,3,XGB,0.8381915950337646
175,4,LOGIS,0.8901048604762526
175,4,SVM,0.9189008967829002
175,4,KNN,0.8549090345712894
175,4,RF,0.8338813946465858
175,4,XGB,0.8373854262563938
175,5,LOGIS,0.9362792130913572
175,5,SVM,0.9361073582041324
175,5,KNN,0.8699980696492325
175,5,RF,0.8296683046683047
175,5,XGB,0.8727412280701754
175,6,LOGIS,0.912785318640582
175,6,SVM,0.9189180978590994
175,6,KNN,0.8450438570897617
175,6,RF,0.8465158023448088
175,6,XGB,0.8377478786031418
175,7,LOGIS,0.8900087830500188
175,7,SVM,0.9126906917208916
175,7,KNN,0.8283002233394268
175,7,RF,0.8415320889897726
175,7,XGB,0.8189585937548586
175,8,LOGIS,0.9003141008205267
175,8,SVM,0.9128442004928216
175,8,KNN,0.8623938427164234
175,8,RF,0.8170474501737246
175,8,XGB,0.8464710962021581
175,9,LOGIS,0.9306544120848028
175,9,SVM,0.941993872709068
175,9,KNN,0.8644282433791103
175,9,RF,0.8289742804650967
175,9,XGB,0.8435294812714167
175,10,LOGIS,0.9068437684656624
175,10,SVM,0.9360738880168008
175,10,KNN,0.8882180560441558
175,10,RF,0.8520365252913613
175,10,XGB,0.8492281028253015
175,11,LOGIS,0.8958911199863605
175,11,SVM,0.9247109942971572
175,11,KNN,0.8824986912916583
175,11,RF,0.8590857823406184
175,11,XGB,0.8277636967110651
175,12,LOGIS,0.901735588972431
175,12,SVM,0.9245574855252274
175,12,KNN,0.8566367038642466
175,12,RF,0.8214581026208932
175,12,XGB,0.8366479925303455
175,13,LOGIS,0.9305376180970408
175,13,SVM,0.9069824334035244
175,13,KNN,0.8517518100066461
175,13,RF,0.7770332688502736
175,13,XGB,0.8182714403999645
175,14,LOGIS,0.9073605499106732
175,14,SVM,0.9419736842105262
175,14,KNN,0.8588330396644903
175,14,RF,0.8649414827017079
175,14,XGB,0.8602009690456802
175,15,LOGIS,0.8893491730283287
175,15,SVM,0.9130591714645584
175,15,KNN,0.8692861793644348
175,15,RF,0.8518935314546905
175,15,XGB,0.8262264323342421
175,16,LOGIS,0.9071622253150652
175,16,SVM,0.9241582746816578
175,16,KNN,0.8279666786815651
175,16,RF,0.8189967311327088
175,16,XGB,0.7974265824265825
175,17,LOGIS,0.9356098594197836
175,17,SVM,0.923943192753117
175,17,KNN,0.8637075534386153
175,17,RF,0.8355684322408867
175,17,XGB,0.8408651779995612
175,18,LOGIS,0.918675383209802
175,18,SVM,0.8958924568601988
175,18,KNN,0.8347651087348311
175,18,RF,0.8090719615456458
175,18,XGB,0.793048204338527
175,19,LOGIS,0.9073180913291272
175,19,SVM,0.9247776544338514
175,19,KNN,0.8237781954887218
175,19,RF,0.847513621605431
175,19,XGB,0.8381903150804215
175,20,LOGIS,0.9131109877671848
175,20,SVM,0.9301736972704712
175,20,KNN,0.8418220230803317
175,20,RF,0.8661209773129919
175,20,XGB,0.859731900032908
175,21,LOGIS,0.9247978429323932
175,21,SVM,0.947803970223325
175,21,KNN,0.8798075616417702
175,21,RF,0.882901597981497
175,21,XGB,0.8264667897414076
175,22,LOGIS,0.9064128568054716
175,22,SVM,0.9300711844748348
175,22,KNN,0.8413753987947535
175,22,RF,0.7957322975553026
175,22,XGB,0.8064869980378294
175,23,LOGIS,0.9304005671747608
175,23,SVM,0.9364810358846862
175,23,KNN,0.8412591103164001
175,23,RF,0.8306301227360423
175,23,XGB,0.7787609725408737
175,24,LOGIS,0.94806152870669
175,24,SVM,0.959670617300074
175,24,KNN,0.8711269974768712
175,24,RF,0.8424352944811991
175,24,XGB,0.8137351356585427
175,25,LOGIS,0.9304288985117044
175,25,SVM,0.9246067315116936
175,25,KNN,0.8526440716742718
175,25,RF,0.8521361561471916
175,25,XGB,0.8374326517388686
175,26,LOGIS,0.918508233457364
175,26,SVM,0.9247109942971572
175,26,KNN,0.8345113251056169
175,26,RF,0.8354278533990552
175,26,XGB,0.831370597580215
175,27,LOGIS,0.9238557814759388
175,27,SVM,0.935348750872134
175,27,KNN,0.881143856143856
175,27,RF,0.8521373794443061
175,27,XGB,0.8315442201614578
175,28,LOGIS,0.9535070306038048
175,28,SVM,0.93624459786493
175,28,KNN,0.8693524716692129
175,28,RF,0.8416494294513799
175,28,XGB,0.8419280544803851
175,29,LOGIS,0.9077223891527796
175,29,SVM,0.9477538363722576
175,29,KNN,0.8652848302585736
175,29,RF,0.8808009693015684
175,29,XGB,0.8661717599690328
182,0,LOGIS,0.9218330077781298
182,0,SVM,0.9159780070617994
182,0,KNN,0.8499331445025524
182,0,RF,0.8313264720213212
182,0,XGB,0.8222134582173848
182,1,LOGIS,0.8996339523960953
182,1,SVM,0.9103248807166788
182,1,KNN,0.8692642632003708
182,1,RF,0.841347472333091
182,1,XGB,0.8545760583232814
182,2,LOGIS,0.9107923433615608
182,2,SVM,0.9274384208612968
182,2,KNN,0.8631037078863166
182,2,RF,0.8525195071124616
182,2,XGB,0.8477010202383342
182,3,LOGIS,0.9157842313975098
182,3,SVM,0.927081278004154
182,3,KNN,0.8471238776371093
182,3,RF,0.8592855780463964
182,3,XGB,0.8485657666777839
182,4,LOGIS,0.9103571428571428
182,4,SVM,0.9216071428571428
182,4,KNN,0.8599739591250201
182,4,RF,0.8258176555625137
182,4,XGB,0.853233612935068
182,5,LOGIS,0.9210165977850474
182,5,SVM,0.9045882650245172
182,5,KNN,0.8264298235273921
182,5,RF,0.8755534924275888
182,5,XGB,0.8596285429857236
182,6,LOGIS,0.9327079492348784
182,6,SVM,0.9217355510343316
182,6,KNN,0.8583112220443672
182,6,RF,0.8707710733532708
182,6,XGB,0.8670231767572419
182,7,LOGIS,0.921848956077498
182,7,SVM,0.9272722657627606
182,7,KNN,0.8580921505286756
182,7,RF,0.8018771179359392
182,7,XGB,0.8722891539354954
182,8,LOGIS,0.8985183292972435
182,8,SVM,0.9216943949248468
182,8,KNN,0.858228715425992
182,8,RF,0.8409471604914216
182,8,XGB,0.8376444190610165
182,9,LOGIS,0.9063606433295652
182,9,SVM,0.9221385904261178
182,9,KNN,0.8439641654931183
182,9,RF,0.8262401919265109
182,9,XGB,0.827418433729461
182,10,LOGIS,0.916395167125619
182,10,SVM,0.9388724781643744
182,10,KNN,0.8433568857694823
182,10,RF,0.8303317964382746
182,10,XGB,0.8312205717200767
182,11,LOGIS,0.8994712525934118
182,11,SVM,0.910462471350246
182,11,KNN,0.8705926278647584
182,11,RF,0.8475536254184955
182,11,XGB,0.8493934526496485
182,12,LOGIS,0.9105693051568232
182,12,SVM,0.927006461215878
182,12,KNN,0.8578795786807012
182,12,RF,0.8239414914185332
182,12,XGB,0.7931070768912672
182,13,LOGIS,0.910848333961612
182,13,SVM,0.9219243755271938
182,13,KNN,0.8523074566067749
182,13,RF,0.8534543075383059
182,13,XGB,0.8418739322006606
182,14,LOGIS,0.8889354071452111
182,14,SVM,0.9112997123631988
182,14,KNN,0.8464337152659157
182,14,RF,0.8237841201750745
182,14,XGB,0.8335382381243523
182,15,LOGIS,0.9161784255476206
182,15,SVM,0.93315520407808
182,15,KNN,0.875577057073652
182,15,RF,0.8420288354576279
182,15,XGB,0.8821224343146288
182,16,LOGIS,0.8898572016219075
182,16,SVM,0.9223774194857975
182,16,KNN,0.8449787676924109
182,16,RF,0.8466897884985283
182,16,XGB,0.8433534713021622
182,17,LOGIS,0.877260556665769
182,17,SVM,0.9101621515366414
182,17,KNN,0.8531469720961953
182,17,RF,0.8659369676655064
182,17,XGB,0.861512308661746
182,18,LOGIS,0.9164624861955588
182,18,SVM,0.927600644831172
182,18,KNN,0.8691276857740272
182,18,RF,0.8526761255732576
182,18,XGB,0.8499139944226026
182,19,LOGIS,0.9270991664624448
182,19,SVM,0.9385256310303506
182,19,KNN,0.846771811169836
182,19,RF,0.8476372252981544
182,19,XGB,0.8485644147675279
182,20,LOGIS,0.9050663822994548
182,20,SVM,0.9381067713942958
182,20,KNN,0.8639137778065697
182,20,RF,0.8349595304629351
182,20,XGB,0.8276327928560363
182,21,LOGIS,0.9166105066105066
182,21,SVM,0.9167721080260648
182,21,KNN,0.836129308994179
182,21,RF,0.8254325682505517
182,21,XGB,0.8215049204359032
182,22,LOGIS,0.9106523829627544
182,22,SVM,0.9274357742091512
182,22,KNN,0.8582321205326362
182,22,RF,0.8526564029064208
182,22,XGB,0.8550684376599011
182,23,LOGIS,0.9279624542124544
182,23,SVM,0.9274621402262908
182,23,KNN,0.8329103511239151
182,23,RF,0.83699695244402
182,23,XGB,0.8384628387608265
182,24,LOGIS,0.8935448673125699
182,24,SVM,0.9330081163456342
182,24,KNN,0.8085920795486192
182,24,RF,0.8359079942891035
182,24,XGB,0.8102083807339049
182,25,LOGIS,0.9327171856711406
182,25,SVM,0.9162568630556436
182,25,KNN,0.8802830731992687
182,25,RF,0.8410048956204568
182,25,XGB,0.8260178383605563
182,26,LOGIS,0.9107213488582464
182,26,SVM,0.9383928234282288
182,26,KNN,0.8696026591682186
182,26,RF,0.8340107935727312
182,26,XGB,0.8083171635230798
182,27,LOGIS,0.9100917262891904
182,27,SVM,0.9383124870801896
182,27,KNN,0.8641167226610355
182,27,RF,0.8643394858739655
182,27,XGB,0.8540286620478138
182,28,LOGIS,0.9217967398455204
182,28,SVM,0.9441372923562146
182,28,KNN,0.868420103811113
182,28,RF,0.8627853895851929
182,28,XGB,0.8719825715852467
182,29,LOGIS,0.9333234265464562
182,29,SVM,0.9218686008002722
182,29,KNN,0.8559547965857744
182,29,RF,0.8701877956788483
182,29,XGB,0.8826402561107262
189,0,LOGIS,0.8921874899579036
189,0,SVM,0.9249938363939398
189,0,KNN,0.852825473436193
189,0,RF,0.8147385141739981
189,0,XGB,0.8331131538625867
189,1,LOGIS,0.8979157438169066
189,1,SVM,0.9137737329353984
189,1,KNN,0.8402090253596842
189,1,RF,0.8428603770058046
189,1,XGB,0.8561485833114242
189,2,LOGIS,0.886902894479093
189,2,SVM,0.924469774606073
189,2,KNN,0.8068379979580549
189,2,RF,0.8358497274532869
189,2,XGB,0.8495652268608371
189,3,LOGIS,0.9143316172444328
189,3,SVM,0.9196757715358612
189,3,KNN,0.8315653575519646
189,3,RF,0.8386815789783
189,3,XGB,0.8399024246577014
189,4,LOGIS,0.9033079823483048
189,4,SVM,0.9401401256699456
189,4,KNN,0.8244348751160879
189,4,RF,0.8405843016866917
189,4,XGB,0.8040158127818049
189,5,LOGIS,0.8978220252160061
189,5,SVM,0.9246828752642706
189,5,KNN,0.8582518260407277
189,5,RF,0.8408961602913216
189,5,XGB,0.8744495431977632
189,6,LOGIS,0.9300830453286766
189,6,SVM,0.9356316768047274
189,6,KNN,0.8521300550433779
189,6,RF,0.8414761803416827
189,6,XGB,0.8493179246497935
189,7,LOGIS,0.9304054518213204
189,7,SVM,0.9461868859594578
189,7,KNN,0.8433489079965522
189,7,RF,0.7997436575052854
189,7,XGB,0.8775656333710369
189,8,LOGIS,0.8872899184338993
189,8,SVM,0.9142796940361252
189,8,KNN,0.8406687648818864
189,8,RF,0.8481462194571655
189,8,XGB,0.855100814882098
189,9,LOGIS,0.9026090221711364
189,9,SVM,0.9292545749118716
189,9,KNN,0.8752846078297105
189,9,RF,0.8415565134099616
189,9,XGB,0.8240358651917508
189,10,LOGIS,0.9038536057438498
189,10,SVM,0.9302195323805796
189,10,KNN,0.8421148497796592
189,10,RF,0.85239636303464
189,10,XGB,0.8367458874811217
189,11,LOGIS,0.9244901282138716
189,11,SVM,0.9348475063429889
189,11,KNN,0.8620173829532419
189,11,RF,0.8527610917057329
189,11,XGB,0.8225205768005838
189,12,LOGIS,0.9296318201972188
189,12,SVM,0.9405905839449517
189,12,KNN,0.8895447330324225
189,12,RF,0.8588843427078328
189,12,XGB,0.8763736356383415
189,13,LOGIS,0.913182256502776
189,13,SVM,0.9408791254345288
189,13,KNN,0.8347916903625409
189,13,RF,0.8689779641880166
189,13,XGB,0.8656750596644576
189,14,LOGIS,0.8814013494068798
189,14,SVM,0.9192102456477372
189,14,KNN,0.8570451900017291
189,14,RF,0.8359631073091561
189,14,XGB,0.850055779027952
189,15,LOGIS,0.9086872486838288
189,15,SVM,0.9299173412726098
189,15,KNN,0.8742267748614173
189,15,RF,0.8580971691583882
189,15,XGB,0.8763500405859445
189,16,LOGIS,0.8867074874840231
189,16,SVM,0.9191070625707628
189,16,KNN,0.8626933352755358
189,16,RF,0.8465885709728976
189,16,XGB,0.8058662637588782
189,17,LOGIS,0.8869942982890257
189,17,SVM,0.9028911806071568
189,17,KNN,0.8459148285094991
189,17,RF,0.829876128040574
189,17,XGB,0.832732614047821
189,18,LOGIS,0.9138791839715232
189,18,SVM,0.9407045966945538
189,18,KNN,0.8446099594377315
189,18,RF,0.8483409401678099
189,18,XGB,0.8609900551774363
189,19,LOGIS,0.9189126566101984
189,19,SVM,0.913295982991164
189,19,KNN,0.847971056838456
189,19,RF,0.8421525227881965
189,19,XGB,0.8550788448321655
189,20,LOGIS,0.9306183625412212
189,20,SVM,0.930311396073925
189,20,KNN,0.8281648257410037
189,20,RF,0.8479582288497178
189,20,XGB,0.8227950913752042
189,21,LOGIS,0.9406907358817376
189,21,SVM,0.9302884732603044
189,21,KNN,0.8687242061579283
189,21,RF,0.8524093601040011
189,21,XGB,0.8195577328729504
189,22,LOGIS,0.9411478183119104
189,22,SVM,0.946259867583397
189,22,KNN,0.874569905367862
189,22,RF,0.8811249056062558
189,22,XGB,0.8505264831949553
189,23,LOGIS,0.9238246030185928
189,23,SVM,0.9297570560993954
189,23,KNN,0.8406949275354705
189,23,RF,0.8532264721055653
189,23,XGB,0.8488336752979819
189,24,LOGIS,0.8925918848176613
189,24,SVM,0.9299854816346362
189,24,KNN,0.8629575786921511
189,24,RF,0.8526930505683075
189,24,XGB,0.8385283714372667
189,25,LOGIS,0.90383846147476
189,25,SVM,0.903137716567574
189,25,KNN,0.8456244427935176
189,25,RF,0.8124390734194475
189,25,XGB,0.8283280594972489
189,26,LOGIS,0.9083268662232076
189,26,SVM,0.9193993387913114
189,26,KNN,0.8967236944503671
189,26,RF,0.8254688093006539
189,26,XGB,0.8650593915986
189,27,LOGIS,0.8925908626053765
189,27,SVM,0.9301881539239736
189,27,KNN,0.8630785776846333
189,27,RF,0.8085677768229568
189,27,XGB,0.8446922587368746
189,28,LOGIS,0.9032512434346048
189,28,SVM,0.9246455765826156
189,28,KNN,0.858731167432615
189,28,RF,0.8858638465957208
189,28,XGB,0.865247925944699
189,29,LOGIS,0.9406920612251356
189,29,SVM,0.9356596314971494
189,29,KNN,0.8410668395030246
189,29,RF,0.8413851186109073
189,29,XGB,0.8594558032483472
196,0,LOGIS,0.8804350424351701
196,0,SVM,0.927100105875607
196,0,KNN,0.8768860546697356
196,0,RF,0.8619305044944461
196,0,XGB,0.8808775861647151
196,1,LOGIS,0.9322855176785916
196,1,SVM,0.9427897164626184
196,1,KNN,0.8742266560143526
196,1,RF,0.8324882765251825
196,1,XGB,0.8497306248905632
196,2,LOGIS,0.932881713943017
196,2,SVM,0.9224018777471462
196,2,KNN,0.8623387834386061
196,2,RF,0.8528247432992868
196,2,XGB,0.8443464803561266
196,3,LOGIS,0.9167291730524796
196,3,SVM,0.921545147785356
196,3,KNN,0.8625685728570123
196,3,RF,0.8581592451247412
196,3,XGB,0.8336181438711219
196,4,LOGIS,0.9015256029933054
196,4,SVM,0.9321986631219946
196,4,KNN,0.8310495681014842
196,4,RF,0.8302721408706214
196,4,XGB,0.8179737971243295
196,5,LOGIS,0.9324375077726652
196,5,SVM,0.9373671441797296
196,5,KNN,0.8673630181701938
196,5,RF,0.8895865807307356
196,5,XGB,0.8281411622620063
196,6,LOGIS,0.8956443826482768
196,6,SVM,0.9218699114662938
196,6,KNN,0.8852636476197857
196,6,RF,0.8376800478938184
196,6,XGB,0.8503121984002107
196,7,LOGIS,0.9169835751195414
196,7,SVM,0.9162691747629252
196,7,KNN,0.8463874367908483
196,7,RF,0.8193733084477914
196,7,XGB,0.8389534746265042
196,8,LOGIS,0.9125064599483202
196,8,SVM,0.922461640476272
196,8,KNN,0.8780771221532092
196,8,RF,0.8443846334322493
196,8,XGB,0.8297992169468111
196,9,LOGIS,0.9271676536507576
196,9,SVM,0.9119520575087126
196,9,KNN,0.8527481590423956
196,9,RF,0.8259633987743722
196,9,XGB,0.8066373877474973
196,10,LOGIS,0.9116924580424984
196,10,SVM,0.9270399453125108
196,10,KNN,0.8130768031392677
196,10,RF,0.8195328696150576
196,10,XGB,0.8425846913096674
196,11,LOGIS,0.8963813675555027
196,11,SVM,0.943028348760223
196,11,KNN,0.8571048882983112
196,11,RF,0.8588448276698226
196,11,XGB,0.8344760648890812
196,12,LOGIS,0.927413988644729
196,12,SVM,0.9165877226969796
196,12,KNN,0.8691530754270469
196,12,RF,0.8221603794303058
196,12,XGB,0.8383966583998553
196,13,LOGIS,0.9327931686173077
196,13,SVM,0.9271398003237205
196,13,KNN,0.8180047218460803
196,13,RF,0.8237027548514295
196,13,XGB,0.7995001684249333
196,14,LOGIS,0.9219518066806798
196,14,SVM,0.9375092390906282
196,14,KNN,0.856940836940837
196,14,RF,0.8478801287780898
196,14,XGB,0.8181541938589476
196,15,LOGIS,0.9123427552839316
196,15,SVM,0.9379709650584832
196,15,KNN,0.8733287392591427
196,15,RF,0.8424714155247386
196,15,XGB,0.8129960342135444
196,16,LOGIS,0.9169348966557326
196,16,SVM,0.9324897993023846
196,16,KNN,0.8586364928052908
196,16,RF,0.8530433660480572
196,16,XGB,0.8537482604400491
196,17,LOGIS,0.9175356062086568
196,17,SVM,0.9169835751195414
196,17,KNN,0.8596384451013606
196,17,RF,0.8110721590110096
196,17,XGB,0.7901487224075037
196,18,LOGIS,0.922603842451028
196,18,SVM,0.937867950562889
196,18,KNN,0.86765082843737
196,18,RF,0.8287245943924256
196,18,XGB,0.8353522886102625
196,19,LOGIS,0.9119338299159848
196,19,SVM,0.9425811670749502
196,19,KNN,0.85602616857326
196,19,RF,0.8161125027936645
196,19,XGB,0.8282516326808109
196,20,LOGIS,0.9171188445963916
196,20,SVM,0.916960046821264
196,20,KNN,0.8210395822658189
196,20,RF,0.7931474998603527
196,20,XGB,0.8028377306126666
196,21,LOGIS,0.927686894349001
196,21,SVM,0.9381491088331032
196,21,KNN,0.8825717522254916
196,21,RF,0.8687733173723396
196,21,XGB,0.8392201887342553
196,22,LOGIS,0.9061097157863052
196,22,SVM,0.9219410047317024
196,22,KNN,0.8679431739757828
196,22,RF,0.8078498013912812
196,22,XGB,0.8133507506387124
196,23,LOGIS,0.9216136073167313
196,23,SVM,0.921979740604763
196,23,KNN,0.8344666999633917
196,23,RF,0.7899186476233192
196,23,XGB,0.8294862891633287
196,24,LOGIS,0.9163998089634754
196,24,SVM,0.92708341960436
196,24,KNN,0.8570645078709089
196,24,RF,0.8746497726830788
196,24,XGB,0.8382366018993925
196,25,LOGIS,0.9168787543206148
196,25,SVM,0.9326558632082044
196,25,KNN,0.842839704408403
196,25,RF,0.845924591988495
196,25,XGB,0.8742897400690515
196,26,LOGIS,0.9220440538564908
196,26,SVM,0.9223464475412372
196,26,KNN,0.8583325820347246
196,26,RF,0.8534688562343661
196,26,XGB,0.8300447351253315
196,27,LOGIS,0.9166253225929653
196,27,SVM,0.9327598422057456
196,27,KNN,0.844913173051693
196,27,RF,0.8543163021098993
196,27,XGB,0.8550254380216179
196,28,LOGIS,0.9114188330141016
196,28,SVM,0.9425171553005904
196,28,KNN,0.8409823638004091
196,28,RF,0.8687859846481439
196,28,XGB,0.8653459835844746
196,29,LOGIS,0.9323890363817802
196,29,SVM,0.9220141842291624
196,29,KNN,0.8619876100910584
196,29,RF,0.8258184687775385
196,29,XGB,0.8331364085450954
203,0,LOGIS,0.9246085420787208
203,0,SVM,0.9348582762140406
203,0,KNN,0.8630164424316853
203,0,RF,0.8378999272279051
203,0,XGB,0.859891747568191
203,1,LOGIS,0.9142809826633356
203,1,SVM,0.9450284326880072
203,1,KNN,0.878900540634881
203,1,RF,0.847838227290558
203,1,XGB,0.8309129068982191
203,2,LOGIS,0.9106382821880168
203,2,SVM,0.9407236321041368
203,2,KNN,0.8647090534778504
203,2,RF,0.8334380199881721
203,2,XGB,0.8251007482946026
203,3,LOGIS,0.9351815738927156
203,3,SVM,0.9352940229535974
203,3,KNN,0.8437393360057559
203,3,RF,0.8844025404549429
203,3,XGB,0.8667898965267387
203,4,LOGIS,0.904652629303792
203,4,SVM,0.9450673060941333
203,4,KNN,0.83731046118725
203,4,RF,0.8633105619115305
203,4,XGB,0.86481799635301
203,5,LOGIS,0.9353027166070644
203,5,SVM,0.925153495287874
203,5,KNN,0.8572184016196474
203,5,RF,0.8626214094669908
203,5,XGB,0.8605063900716076
203,6,LOGIS,0.9100680884154412
203,6,SVM,0.9300525875045592
203,6,KNN,0.85225620447218
203,6,RF,0.8444075316619802
203,6,XGB,0.8402746709937123
203,7,LOGIS,0.9243683180326644
203,7,SVM,0.9143926824642892
203,7,KNN,0.8413527674872066
203,7,RF,0.8057234432925849
203,7,XGB,0.8335329087408689
203,8,LOGIS,0.9196882196657667
203,8,SVM,0.92472099202332
203,8,KNN,0.8317888599634532
203,8,RF,0.8567692123609923
203,8,XGB,0.8485185193737825
203,9,LOGIS,0.90973014865598
203,9,SVM,0.9295254534792802
203,9,KNN,0.8712241235377899
203,9,RF,0.8538284569965976
203,9,XGB,0.8346204629524122
203,10,LOGIS,0.90956495905345
203,10,SVM,0.9348424315763924
203,10,KNN,0.8232771630036068
203,10,RF,0.8414645625949355
203,10,XGB,0.8254654654654654
203,11,LOGIS,0.9348654664930444
203,11,SVM,0.9301315894440264
203,11,KNN,0.8526299104622085
203,11,RF,0.8271492842056855
203,11,XGB,0.8400918686046477
203,12,LOGIS,0.9037598980290742
203,12,SVM,0.9189945366317148
203,12,KNN,0.872858337571566
